imdb_id,title,year,genres,rating,votes,actors,directors,tags,score
tt0366840,Okkadu,2003,"Action, Drama, Romance",8.0,11566.0,"Mahesh Babu, Bhoomika Chawla, Prakash Raj, Mukesh Rishi, Chandramohan",Gunasekhar,action drama romance action drama romance action drama romance gunasekhar gunasekhar mahesh babu bhoomika chawla prakash raj mukesh rishi chandramohan,6.578138717825362
tt0366985,Rudraksh,2004,"Action, Drama, Fantasy",2.8,1530.0,"Sanjay Dutt, Bipasha Basu, Suniel Shetty, Isha Koppikar, Kabir Bedi",Mani Shankar,action drama fantasy action drama fantasy action drama fantasy mani shankar mani shankar sanjay dutt bipasha basu suniel shetty isha koppikar kabir bedi,6.222082987250052
tt0367027,Shortbus,2006,"Comedy, Drama, Romance",6.3,37148.0,"Sook-Yin Lee, Peter Stickles, PJ DeBoy, Paul Dawson, Lindsay Beamish",John Cameron Mitchell,comedy drama romance comedy drama romance comedy drama romance john cameron mitchell john cameron mitchell sook-yin lee peter stickles pj deboy paul dawson lindsay beamish,6.30501064359658
tt0367088,Spymate,2006,"Adventure, Comedy, Family",4.0,1523.0,"Barry Bostwick, Jay Brazeau, Richard Kind, Kathryn Kirkpatrick, Taras Kostyuk",Robert Vince,adventure comedy family adventure comedy family adventure comedy family robert vince robert vince barry bostwick jay brazeau richard kind kathryn kirkpatrick taras kostyuk,6.251748086419097
tt0367089,The Squid and the Whale,2005,"Comedy, Drama",7.3,94565.0,"Owen Kline, Jeff Daniels, Laura Linney, Jesse Eisenberg, William Baldwin",Noah Baumbach,comedy drama comedy drama comedy drama noah baumbach noah baumbach owen kline jeff daniels laura linney jesse eisenberg william baldwin,6.911462281436661
tt0367098,Under a False Name,2004,"Drama, Mystery, Romance",6.2,1005.0,"Daniel Auteuil, Anna Mouglalis, Greta Scacchi, Giorgio Lupano, Serge Merlin",Roberto Andò,drama mystery romance drama mystery romance drama mystery romance roberto andò roberto andò daniel auteuil anna mouglalis greta scacchi giorgio lupano serge merlin,6.30631279662456
tt0367110,Swades,2004,"Drama, Musical",8.2,105829.0,"Shah Rukh Khan, Gayatri Joshi, Kishori Ballal, Smith Seth, Lekh Tandon",Ashutosh Gowariker,drama musical drama musical drama musical ashutosh gowariker ashutosh gowariker shah rukh khan gayatri joshi kishori ballal smith seth lekh tandon,7.509002120310814
tt0367478,Wake of Death,2004,"Action, Adventure, Drama",5.5,10729.0,"Jean-Claude Van Damme, Simon Yam, Philip Tan, Valerie Tian, Tony Schiena",Philippe Martinez,action adventure drama action adventure drama action adventure drama philippe martinez philippe martinez jean-claude van damme simon yam philip tan valerie tian tony schiena,6.18701739708354
tt0367479,After the Sunset,2004,"Action, Comedy, Crime",6.2,52937.0,"Pierce Brosnan, Salma Hayek, Woody Harrelson, Don Cheadle, Naomie Harris",Brett Ratner,action comedy crime action comedy crime action comedy crime brett ratner brett ratner pierce brosnan salma hayek woody harrelson don cheadle naomie harris,6.257810007101597
tt0367495,Anbe Sivam,2003,"Adventure, Comedy, Drama",8.6,28175.0,"Kamal Haasan, Madhavan, Kiran Rathod, Nassar, Santhana Bharathi",Sundar C.,adventure comedy drama adventure comedy drama adventure comedy drama sundar c. sundar c. kamal haasan madhavan kiran rathod nassar santhana bharathi,7.033083650285256
tt0367594,Charlie and the Chocolate Factory,2005,"Adventure, Comedy, Family",6.7,569212.0,"Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter, Noah Taylor",Tim Burton,adventure comedy family adventure comedy family adventure comedy family tim burton tim burton johnny depp freddie highmore david kelly helena bonham carter noah taylor,6.6621242750717355
tt0367631,D.E.B.S.,2004,"Action, Comedy, Romance",5.5,19751.0,"Sara Foster, Jordana Brewster, Devon Aoki, Jill Ritchie, Meagan Good",Angela Robinson,action comedy romance action comedy romance action comedy romance angela robinson angela robinson sara foster jordana brewster devon aoki jill ritchie meagan good,6.110157015632052
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,"Action, Adventure",6.2,512702.0,"Harrison Ford, Cate Blanchett, Shia LaBeouf, Karen Allen, Ray Winstone",Steven Spielberg,action adventure action adventure action adventure steven spielberg steven spielberg harrison ford cate blanchett shia labeouf karen allen ray winstone,6.21147234260258
tt0367959,Hannibal Rising,2007,"Adventure, Crime, Drama",6.1,121379.0,"Gaspard Ulliel, Rhys Ifans, Gong Li, Aaran Thomas, Helena-Lia Tachovská",Peter Webber,adventure crime drama adventure crime drama adventure crime drama peter webber peter webber gaspard ulliel rhys ifans gong li aaran thomas helena-lia tachovská,6.169510110622875
tt0368008,The Manchurian Candidate,2004,"Drama, Mystery, Sci-Fi",6.6,122600.0,"Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise, Jeffrey Wright",Jonathan Demme,drama mystery sci-fi drama mystery sci-fi drama mystery sci-fi jonathan demme jonathan demme denzel washington liev schreiber meryl streep kimberly elise jeffrey wright,6.503121629119866
tt0368222,Romance & Cigarettes,2005,"Comedy, Musical, Romance",6.1,13478.0,"James Gandolfini, Susan Sarandon, Kate Winslet, Steve Buscemi, Bobby Cannavale",John Turturro,comedy musical romance comedy musical romance comedy musical romance john turturro john turturro james gandolfini susan sarandon kate winslet steve buscemi bobby cannavale,6.270359717102867
tt0368226,The Room,2003,Drama,3.6,99618.0,"Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman, Carolyn Minnott",Tommy Wiseau,drama drama drama tommy wiseau tommy wiseau tommy wiseau juliette danielle greg sestero philip haldiman carolyn minnott,4.6273507128103635
tt0368259,Sex Lives of the Potato Men,2004,Comedy,4.7,2698.0,"Johnny Vegas, Mackenzie Crook, Carol Harvey, Helen Latham, Dominic Coleman",Andy Humphries,comedy comedy comedy andy humphries andy humphries johnny vegas mackenzie crook carol harvey helen latham dominic coleman,6.2398405376747155
tt0368400,Vaalee,1999,"Romance, Thriller",8.0,4553.0,"Ajith Kumar, Ajith Kumar, Simran, Jyotika, Vivek",S.J. Suryah,romance thriller romance thriller romance thriller s.j. suryah s.j. suryah ajith kumar ajith kumar simran jyotika vivek,6.425774517644436
tt0368447,The Village,2004,"Drama, Mystery, Thriller",6.6,295971.0,"Sigourney Weaver, William Hurt, Joaquin Phoenix, Bryce Dallas Howard, Adrien Brody",M. Night Shyamalan,drama mystery thriller drama mystery thriller drama mystery thriller m. night shyamalan m. night shyamalan sigourney weaver william hurt joaquin phoenix bryce dallas howard adrien brody,6.550186996702152
tt0368563,Possession,2009,"Drama, Horror, Mystery",5.4,8473.0,"Sarah Michelle Gellar, Lee Pace, Michael Landes, Tuva Novotny, Chelah Horsdal","Joel Bergvall, Simon Sandquist",drama horror mystery drama horror mystery drama horror mystery joel bergvall simon sandquist joel bergvall simon sandquist sarah michelle gellar lee pace michael landes tuva novotny chelah horsdal,6.197146550338527
tt0368709,Elizabethtown,2005,"Comedy, Drama, Romance",6.3,75135.0,"Orlando Bloom, Kirsten Dunst, Susan Sarandon, Alec Baldwin, Bruce McGill",Cameron Crowe,comedy drama romance comedy drama romance comedy drama romance cameron crowe cameron crowe orlando bloom kirsten dunst susan sarandon alec baldwin bruce mcgill,6.303611370154653
tt0368794,I'm Not There,2007,"Biography, Drama, Music",6.8,63409.0,"Christian Bale, Christian Bale, Cate Blanchett, Heath Ledger, Ben Whishaw",Todd Haynes,biography drama music biography drama music biography drama music todd haynes todd haynes christian bale christian bale cate blanchett heath ledger ben whishaw,6.559013845402758
tt0368811,Jajantaram Mamantaram,2003,"Action, Adventure, Comedy",6.1,3136.0,"Jaaved Jaaferi, Gulshan Grover, Joy Fernandes, Manav Kaul, Madhura Velankar",Soumitra Ranade,action adventure comedy action adventure comedy action adventure comedy soumitra ranade soumitra ranade jaaved jaaferi gulshan grover joy fernandes manav kaul madhura velankar,6.297876636498256
tt0368891,National Treasure,2004,"Action, Adventure, Mystery",6.9,375812.0,"Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean, Jon Voight",Jon Turteltaub,action adventure mystery action adventure mystery action adventure mystery jon turteltaub jon turteltaub nicolas cage diane kruger justin bartha sean bean jon voight,6.817463351343316
tt0368896,Nijam,2003,"Action, Drama",6.6,2235.0,"Mahesh Babu, Gopichand, Rakshitha, Rameshwari, Prakash Raj",Teja,action drama action drama action drama teja teja mahesh babu gopichand rakshitha rameshwari prakash raj,6.318403221285094
tt0368909,Ong-Bak: The Thai Warrior,2003,"Action, Crime, Thriller",7.2,81314.0,"Tony Jaa, Phetthai Vongkumlao, Phetthai Vongkumlao, Pumwaree Yodkamol, Suchao Pongwilai",Prachya Pinkaew,action crime thriller action crime thriller action crime thriller prachya pinkaew prachya pinkaew tony jaa phetthai vongkumlao phetthai vongkumlao pumwaree yodkamol suchao pongwilai,6.818077403425444
tt0368913,Osama,2003,Drama,7.3,9874.0,"Marina Golbahari, Zubaida Sahar, Khwaja Nader, Mohamad Aaref Haraati, Hamida Refah",Siddiq Barmak,drama drama drama siddiq barmak siddiq barmak marina golbahari zubaida sahar khwaja nader mohamad aaref haraati hamida refah,6.446471584277385
tt0368933,The Princess Diaries 2: Royal Engagement,2004,"Comedy, Family, Romance",5.9,96791.0,"Anne Hathaway, Callum Blue, Julie Andrews, Hector Elizondo, John Rhys-Davies",Garry Marshall,comedy family romance comedy family romance comedy family romance garry marshall garry marshall anne hathaway callum blue julie andrews hector elizondo john rhys-davies,6.057582652252979
tt0369036,Udhaya,2004,"Action, Drama, Thriller",4.5,1302.0,"Joseph Vijay, Simran, Pyramid Natarajan, Sophiya Haque, Crane Manohar",Azhagam Perumal,action drama thriller action drama thriller action drama thriller azhagam perumal azhagam perumal joseph vijay simran pyramid natarajan sophiya haque crane manohar,6.2702166156979064
tt0369339,Collateral,2004,"Action, Crime, Drama",7.5,465864.0,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith, Mark Ruffalo, Peter Berg",Michael Mann,action crime drama action crime drama action crime drama michael mann michael mann tom cruise jamie foxx jada pinkett smith mark ruffalo peter berg,7.362214344397184
tt0369436,Four Christmases,2008,"Comedy, Drama, Romance",5.7,88553.0,"Reese Witherspoon, Vince Vaughn, Mary Steenburgen, Robert Duvall, Sissy Spacek",Seth Gordon,comedy drama romance comedy drama romance comedy drama romance seth gordon seth gordon reese witherspoon vince vaughn mary steenburgen robert duvall sissy spacek,5.947760265052716
tt0369610,Jurassic World,2015,"Action, Adventure, Sci-Fi",6.9,726754.0,"Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer, Irrfan Khan",Colin Trevorrow,action adventure sci-fi action adventure sci-fi action adventure sci-fi colin trevorrow colin trevorrow chris pratt bryce dallas howard ty simpkins judy greer irrfan khan,6.8542382062389935
tt0369672,A Love Song for Bobby Long,2004,Drama,7.1,28153.0,"Scarlett Johansson, John Travolta, Gabriel Macht, Deborah Kara Unger, Dane Rhodes",Shainee Gabel,drama drama drama shainee gabel shainee gabel scarlett johansson john travolta gabriel macht deborah kara unger dane rhodes,6.558448875721833
tt0370032,Ultraviolet,2006,"Action, Sci-Fi",4.4,86401.0,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu, Ida Martin",Kurt Wimmer,action sci-fi action sci-fi action sci-fi kurt wimmer kurt wimmer milla jovovich cameron bright nick chinlund sebastien andrieu ida martin,5.188810890864785
tt0370263,Alien vs. Predator,2004,"Action, Adventure, Horror",5.7,231989.0,"Sanaa Lathan, Lance Henriksen, Raoul Bova, Ewen Bremner, Colin Salmon",Paul W.S. Anderson,action adventure horror action adventure horror action adventure horror paul w.s. anderson paul w.s. anderson sanaa lathan lance henriksen raoul bova ewen bremner colin salmon,5.826421868080901
tt0370986,Mysterious Skin,2004,Drama,7.6,84793.0,"Brady Corbet, Joseph Gordon-Levitt, Elisabeth Shue, Chase Ellison, George Webster",Gregg Araki,drama drama drama gregg araki gregg araki brady corbet joseph gordon-levitt elisabeth shue chase ellison george webster,7.060009299162884
tt0371246,Spanglish,2004,"Comedy, Drama, Romance",6.4,92543.0,"Adam Sandler, Téa Leoni, Paz Vega, Cloris Leachman, Shelbie Bruce",James L. Brooks,comedy drama romance comedy drama romance comedy drama romance james l. brooks james l. brooks adam sandler téa leoni paz vega cloris leachman shelbie bruce,6.36351568333137
tt0371257,Stay,2005,"Drama, Mystery, Thriller",6.7,92825.0,"Ewan McGregor, Naomi Watts, Ryan Gosling, Kate Burton, Elizabeth Reaser",Marc Forster,drama mystery thriller drama mystery thriller drama mystery thriller marc forster marc forster ewan mcgregor naomi watts ryan gosling kate burton elizabeth reaser,6.544743155051691
tt0371606,Chicken Little,2005,"Adventure, Animation, Comedy",5.7,108741.0,"Zach Braff, Joan Cusack, Garry Marshall, Don Knotts, Patrick Stewart",Mark Dindal,adventure animation comedy adventure animation comedy adventure animation comedy mark dindal mark dindal zach braff joan cusack garry marshall don knotts patrick stewart,5.918274393439196
tt0371667,Etharkum Thuninthavan,1977,"Drama, Musical",7.9,1153.0,"S.A. Ashokan, Pandari Bai, K.S. Jayalakshmi, Aachi Manorama, Sivakumar",M. Karnan,drama musical drama musical drama musical m. karnan m. karnan s.a. ashokan pandari bai k.s. jayalakshmi aachi manorama sivakumar,6.337650662232314
tt0371724,The Hitchhiker's Guide to the Galaxy,2005,"Adventure, Comedy, Sci-Fi",6.7,216684.0,"Martin Freeman, Yasiin Bey, Sam Rockwell, Zooey Deschanel, Bill Bailey",Garth Jennings,adventure comedy sci-fi adventure comedy sci-fi adventure comedy sci-fi garth jennings garth jennings martin freeman yasiin bey sam rockwell zooey deschanel bill bailey,6.614021263529821
tt0371735,Hungama,2003,"Comedy, Drama, Romance",7.6,18917.0,"Akshaye Khanna, Aftab Shivdasani, Rimi Sen, Paresh Rawal, Shoma Anand",Priyadarshan,comedy drama romance comedy drama romance comedy drama romance priyadarshan priyadarshan akshaye khanna aftab shivdasani rimi sen paresh rawal shoma anand,6.614291197459813
tt0371746,Iron Man,2008,"Action, Adventure, Sci-Fi",7.9,1218689.0,"Robert Downey Jr., Gwyneth Paltrow, Terrence Howard, Jeff Bridges, Leslie Bibb",Jon Favreau,action adventure sci-fi action adventure sci-fi action adventure sci-fi jon favreau jon favreau robert downey jr. gwyneth paltrow terrence howard jeff bridges leslie bibb,7.82424368890281
tt0371853,The Nun,2005,"Drama, Horror, Thriller",4.1,3701.0,"Aníta Briem, Belén Blanco, Manu Fullola, Alistair Freeland, Cristina Piaget",Luis de la Madrid,drama horror thriller drama horror thriller drama horror thriller luis de la madrid luis de la madrid aníta briem belén blanco manu fullola alistair freeland cristina piaget,6.181551783675067
tt0371922,Saaya,2003,"Drama, Fantasy, Horror",5.8,1158.0,"John Abraham, Tara Sharma, Mahima Chaudhry, Zohra Sehgal, Harsh Chhaya",Anurag Basu,drama fantasy horror drama fantasy horror drama fantasy horror anurag basu anurag basu john abraham tara sharma mahima chaudhry zohra sehgal harsh chhaya,6.298585738991696
tt0372183,The Bourne Supremacy,2004,"Action, Mystery, Thriller",7.7,511674.0,"Matt Damon, Franka Potente, Joan Allen, Brian Cox, Julia Stiles",Paul Greengrass,action mystery thriller action mystery thriller action mystery thriller paul greengrass paul greengrass matt damon franka potente joan allen brian cox julia stiles,7.551968387502528
tt0372237,Guess Who,2005,"Comedy, Romance",5.9,48175.0,"Ashton Kutcher, Bernie Mac, Zoe Saldaña, Judith Scott, Hal Williams",Kevin Rodney Sullivan,comedy romance comedy romance comedy romance kevin rodney sullivan kevin rodney sullivan ashton kutcher bernie mac zoe saldaña judith scott hal williams,6.127824069561391
tt0372588,Team America: World Police,2004,"Action, Comedy",7.2,184791.0,"Trey Parker, Trey Parker, Trey Parker, Matt Stone, Matt Stone",Trey Parker,action comedy action comedy action comedy trey parker trey parker trey parker trey parker trey parker matt stone matt stone,6.978935762820093
tt0372782,A Good Lawyer's Wife,2003,"Drama, Romance",6.0,2155.0,"Moon So-ri, Moon So-ri, Hwang Jung-min, Hwang Jung-min, Youn Yuh-jung",Im Sang-soo,drama romance drama romance drama romance im sang-soo im sang-soo moon so-ri moon so-ri hwang jung-min hwang jung-min youn yuh-jung,6.29753747785779
tt0372784,Batman Begins,2005,"Action, Crime, Drama",8.2,1705935.0,"Christian Bale, Christian Bale, Michael Caine, Ken Watanabe, Liam Neeson",Christopher Nolan,action crime drama action crime drama action crime drama christopher nolan christopher nolan christian bale christian bale michael caine ken watanabe liam neeson,8.134796098345703
tt0372909,Fallo!,2003,"Drama, Romance",4.9,3390.0,"Sara Cosmi, Massimiliano Caroletti, Guglielmo Aru, William De Vito, Silvia Rossi",Tinto Brass,drama romance drama romance drama romance tinto brass tinto brass sara cosmi massimiliano caroletti guglielmo aru william de vito silvia rossi,6.2338113515141345
tt0373051,Journey to the Center of the Earth,2008,"Action, Adventure, Family",5.8,140474.0,"Brendan Fraser, Josh Hutcherson, Aníta Briem, Seth Meyers, Jean Michel Paré",Eric Brevig,action adventure family action adventure family action adventure family eric brevig eric brevig brendan fraser josh hutcherson aníta briem seth meyers jean michel paré,5.953637313854082
tt0373074,Kung Fu Hustle,2004,"Action, Comedy, Fantasy",7.7,163387.0,"Stephen Chow, Wah Yuen, Qiu Yuen, Siu-Lung Leung, Xiaogang Feng",Stephen Chow,action comedy fantasy action comedy fantasy action comedy fantasy stephen chow stephen chow stephen chow wah yuen qiu yuen siu-lung leung xiaogang feng,7.322087619567435
tt0373283,Saints and Soldiers,2003,"Action, Drama, War",6.6,22062.0,"Corbin Allred, Alexander Polinsky, Kirby Heyborne, Larry Bagby, Peter Holden",Ryan Little,action drama war action drama war action drama war ryan little ryan little corbin allred alexander polinsky kirby heyborne larry bagby peter holden,6.38570802280618
tt0373450,Where the Truth Lies,2005,"Crime, Mystery, Thriller",6.4,19559.0,"Kevin Bacon, Colin Firth, Alison Lohman, David Hayman, Rachel Blanchard",Atom Egoyan,crime mystery thriller crime mystery thriller crime mystery thriller atom egoyan atom egoyan kevin bacon colin firth alison lohman david hayman rachel blanchard,6.330417734353034
tt0373469,Kiss Kiss Bang Bang,2005,"Comedy, Crime, Mystery",7.4,249056.0,"Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen, Dash Mihok",Shane Black,comedy crime mystery comedy crime mystery comedy crime mystery shane black shane black robert downey jr. val kilmer michelle monaghan corbin bernsen dash mihok,7.185479575222217
tt0373733,Boys,2003,"Comedy, Drama, Music",7.2,4463.0,"Siddharth, Nakhul, Bharath Srinivasan, Bharath Srinivasan, S. Thaman",S. Shankar,comedy drama music comedy drama music comedy drama music s. shankar s. shankar siddharth nakhul bharath srinivasan bharath srinivasan s. thaman,6.3689760157121205
tt0373856,Gangaajal,2003,"Action, Crime, Drama",7.8,19088.0,"Ajay Devgn, Gracy Singh, Mohan Joshi, Yashpal Sharma, Akhilendra Mishra",Prakash Jha,action crime drama action crime drama action crime drama prakash jha prakash jha ajay devgn gracy singh mohan joshi yashpal sharma akhilendra mishra,6.6641304540917226
tt0373861,The Story of the Weeping Camel,2003,"Documentary, Drama, Family",7.4,6566.0,"Janchiv Ayurzana, Chimed Ohin, Amgaabazar Gonson, Zeveljamz Nyam, Ikhbayar Amgaabazar","Byambasuren Davaa, Luigi Falorni",documentary drama family documentary drama family documentary drama family byambasuren davaa luigi falorni byambasuren davaa luigi falorni janchiv ayurzana chimed ohin amgaabazar gonson zeveljamz nyam ikhbayar amgaabazar,6.4143499090306895
tt0373883,Halloween,2007,Horror,6.1,138557.0,"Scout Taylor-Compton, Malcolm McDowell, Tyler Mane, Brad Dourif, Daeg Faerch",Rob Zombie,horror horror horror rob zombie rob zombie scout taylor-compton malcolm mcdowell tyler mane brad dourif daeg faerch,6.1635234013207345
tt0373889,Harry Potter and the Order of the Phoenix,2007,"Action, Adventure, Family",7.5,696541.0,"Daniel Radcliffe, Emma Watson, Rupert Grint, Brendan Gleeson, Harry Melling",David Yates,action adventure family action adventure family action adventure family david yates david yates daniel radcliffe emma watson rupert grint brendan gleeson harry melling,7.404177093824268
tt0373926,The Interpreter,2005,"Crime, Mystery, Thriller",6.4,114003.0,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal",Sydney Pollack,crime mystery thriller crime mystery thriller crime mystery thriller sydney pollack sydney pollack nicole kidman sean penn catherine keener jesper christensen yvan attal,6.367992382588262
tt0374089,Nomad: The Warrior,2005,"Drama, History, War",5.8,4101.0,"Kuno Becker, Jason Scott Lee, Jay Hernandez, Doskhan Zholzhaksynov, Ayanat Ksenbai","Sergei Bodrov, Ivan Passer",drama history war drama history war drama history war sergei bodrov ivan passer sergei bodrov ivan passer kuno becker jason scott lee jay hernandez doskhan zholzhaksynov ayanat ksenbai,6.276008966329111
tt0374102,Open Water,2003,"Adventure, Drama, Horror",5.8,58968.0,"Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson, Cristina Zenato",Chris Kentis,adventure drama horror adventure drama horror adventure drama horror chris kentis chris kentis blanchard ryan daniel travis saul stein michael e. williamson cristina zenato,6.058112007532685
tt0374184,Running on Karma,2003,"Action, Drama, Thriller",6.6,3597.0,"Andy Lau, Cecilia Cheung, Eddie Cheung, Wong Chun, Karen Tong","Johnnie To, Ka-Fai Wai",action drama thriller action drama thriller action drama thriller johnnie to ka-fai wai johnnie to ka-fai wai andy lau cecilia cheung eddie cheung wong chun karen tong,6.324350488660816
tt0374271,In Your Name,2003,"Action, Drama, Romance",7.2,22555.0,"Salman Khan, Bhoomika Chawla, Sachin Khedekar, Savita Prabhune, Ravi Kishan",Satish Kaushik,action drama romance action drama romance action drama romance satish kaushik satish kaushik salman khan bhoomika chawla sachin khedekar savita prabhune ravi kishan,6.549148351214324
tt0374497,Amma Nanna O Tamila Ammayi,2003,"Drama, Sport",7.4,1190.0,"Ravi Teja, Jayasudha, Asin, Prakash Raj, Mohammad Ali",Puri Jagannadh,drama sport drama sport drama sport puri jagannadh puri jagannadh ravi teja jayasudha asin prakash raj mohammad ali,6.328997736887267
tt0374536,Bewitched,2005,"Comedy, Fantasy, Romance",4.9,78345.0,"Nicole Kidman, Nicole Kidman, Will Ferrell, Will Ferrell, Shirley MacLaine",Nora Ephron,comedy fantasy romance comedy fantasy romance comedy fantasy romance nora ephron nora ephron nicole kidman nicole kidman will ferrell will ferrell shirley maclaine,5.515786326941027
tt0374546,"Spring, Summer, Fall, Winter... and Spring",2003,"Drama, Romance",8.0,90648.0,"Kim Ki-duk, Oh Yeong-su, Jong-ho Kim, Kim Young-min, Seo Jae-kyeong",Kim Ki-duk,drama romance drama romance drama romance kim ki-duk kim ki-duk kim ki-duk oh yeong-su jong-ho kim kim young-min seo jae-kyeong,7.320143788537168
tt0374563,Captivity,2007,"Crime, Horror, Mystery",4.6,24311.0,"Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince, Michael Harney, Laz Alonso",Roland Joffé,crime horror mystery crime horror mystery crime horror mystery roland joffé roland joffé elisha cuthbert daniel gillies pruitt taylor vince michael harney laz alonso,5.820705427913483
tt0374660,Footpath,2003,"Action, Crime, Drama",5.5,1124.0,"Aftab Shivdasani, Bipasha Basu, Rahul Dev, Emraan Hashmi, Aparna Tilak",Vikram Bhatt,action crime drama action crime drama action crime drama vikram bhatt vikram bhatt aftab shivdasani bipasha basu rahul dev emraan hashmi aparna tilak,6.29342180075173
tt0374812,Lalsalu,2001,"Comedy, Drama",7.7,1099.0,"Raisul Islam Asad, Munira Yusuf Memy, Chandni, Aly Zaker, Amirul Haque Chowdhury",Tanvir Mokammel,comedy drama comedy drama comedy drama tanvir mokammel tanvir mokammel raisul islam asad munira yusuf memy chandni aly zaker amirul haque chowdhury,6.332744052602093
tt0374887,Munna Bhai M.B.B.S.,2003,"Comedy, Drama",8.2,97622.0,"Sanjay Dutt, Arshad Warsi, Gracy Singh, Boman Irani, Sunil Dutt",Rajkumar Hirani,comedy drama comedy drama comedy drama rajkumar hirani rajkumar hirani sanjay dutt arshad warsi gracy singh boman irani sunil dutt,7.473226033311638
tt0374900,Napoleon Dynamite,2004,Comedy,7.0,255072.0,"Jon Heder, Efren Ramirez, Jon Gries, Aaron Ruell, Diedrich Bader",Jared Hess,comedy comedy comedy jared hess jared hess jon heder efren ramirez jon gries aaron ruell diedrich bader,6.866651590332987
tt0375063,Sideways,2004,"Comedy, Drama, Romance",7.5,216522.0,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh, Marylouise Burke",Alexander Payne,comedy drama romance comedy drama romance comedy drama romance alexander payne alexander payne paul giamatti thomas haden church virginia madsen sandra oh marylouise burke,7.238371567974138
tt0375066,Simhadri,2003,"Action, Drama",7.3,4021.0,"N.T. Rama Rao Jr., N.T. Rama Rao Jr., Bhoomika Chawla, Ankita, Nassar","S.S. Rajamouli, G.R. Krishna, J.V.V. Sathyanarayana",action drama action drama action drama s.s. rajamouli g.r. krishna j.v.v. sathyanarayana s.s. rajamouli g.r. krishna j.v.v. sathyanarayana n.t. rama rao jr. n.t. rama rao jr. bhoomika chawla ankita nassar,6.369511921693484
tt0375100,Drowning Ghost,2004,"Horror, Thriller",4.6,2222.0,"Rebecka Hemse, Jesper Salén, Jenny Ulving, Peter Eggers, Rebecca Ferguson",Mikael Håfström,horror thriller horror thriller horror thriller mikael håfström mikael håfström rebecka hemse jesper salén jenny ulving peter eggers rebecca ferguson,6.247933228246704
tt0375173,Alfie,2004,"Comedy, Drama, Romance",6.2,56531.0,"Jude Law, Sienna Miller, Susan Sarandon, Renée Taylor, Jane Krakowski",Charles Shyer,comedy drama romance comedy drama romance comedy drama romance charles shyer charles shyer jude law sienna miller susan sarandon renée taylor jane krakowski,6.25604060312476
tt0375233,Innocence,2004,"Drama, Mystery",6.8,6959.0,"Zoé Auclair, Lea Bridarolli, Bérangère Haubruge, Marion Cotillard, Hélène de Fougerolles",Lucile Hadzihalilovic,drama mystery drama mystery drama mystery lucile hadzihalilovic lucile hadzihalilovic zoé auclair lea bridarolli bérangère haubruge marion cotillard hélène de fougerolles,6.358521320548546
tt0375571,Aayitha Ezhuthu,2004,"Action, Drama, Thriller",7.9,5488.0,"Suriya, Madhavan, Siddharth, Meera Jasmine, Esha Deol",Mani Ratnam,action drama thriller action drama thriller action drama thriller mani ratnam mani ratnam suriya madhavan siddharth meera jasmine esha deol,6.439680774791743
tt0375611,Black,2005,Drama,8.1,37463.0,"Amitabh Bachchan, Rani Mukerji, Shernaz Patel, Ayesha Kapur, Dhritiman Chatterjee",Sanjay Leela Bhansali,drama drama drama sanjay leela bhansali sanjay leela bhansali amitabh bachchan rani mukerji shernaz patel ayesha kapur dhritiman chatterjee,6.990605176143312
tt0375679,Crash,2004,"Crime, Drama, Thriller",7.7,461528.0,"Don Cheadle, Sandra Bullock, Thandiwe Newton, Karina Arroyave, Dato Bakhtadze",Paul Haggis,crime drama thriller crime drama thriller crime drama thriller paul haggis paul haggis don cheadle sandra bullock thandiwe newton karina arroyave dato bakhtadze,7.537759150321737
tt0375705,Dhill,2001,"Action, Drama",7.0,1121.0,"Vikram, Laila, Ashish Vidyarthi, Nassar, Vivek",Dharani,action drama action drama action drama dharani dharani vikram laila ashish vidyarthi nassar vivek,6.320575356893398
tt0375878,Kaakha Kaakha,2003,"Action, Crime, Drama",8.0,7475.0,"Suriya, Jyotika, 'University' Jeevan, Daniel Balaji, Vivek Anand",Gautham Vasudev Menon,action crime drama action crime drama action crime drama gautham vasudev menon gautham vasudev menon suriya jyotika 'university' jeevan daniel balaji vivek anand,6.493056540242141
tt0375880,Kaadhal Konden,2003,"Drama, Musical, Romance",8.0,2732.0,"Dhanush, Sonia Agarwal, Sudip, Daniel Balaji, Rambo Raj Kumar",K. Selvaraghavan,drama musical romance drama musical romance drama musical romance k. selvaraghavan k. selvaraghavan dhanush sonia agarwal sudip daniel balaji rambo raj kumar,6.380718354257528
